Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_257.jpg;-7.996477;0.951511;0;0.1006502;99.68479;85.60767;0.4224473;53.1452;359.9906
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_307.jpg;-10.00464;1;0;0.1517321;99.69341;85.61758;0.6356816;52.9042;-0.001803414
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_358.jpg;-7.017584;1;0;0.1788689;99.70045;85.62561;0.7941783;52.71289;0.001034713
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_408.jpg;-4.017422;1;0;0.2407521;99.71291;85.64048;1.059831;52.60167;-0.000555368
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_457.jpg;-0.9941918;1;0;0.282397;99.72194;85.65182;1.233658;52.67241;-0.001726597
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_508.jpg;0;1;0;0.3070847;99.73479;85.66768;1.308769;52.79154;-0.004863055
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_557.jpg;0;1;0;0.3478041;99.74308;85.67834;1.23588;52.74873;0.000112751
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_607.jpg;0;1;0;0.4188263;99.75744;85.69706;1.142007;52.7697;-0.001012883
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_658.jpg;0;1;0;0.4501866;99.76848;85.71151;1.120642;52.80307;-5.777417E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_707.jpg;0;1;0;0.5095199;99.78728;85.73611;1.145796;52.84961;-0.0003687972
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_757.jpg;0;1;0;0.5300462;99.80086;85.7539;1.181369;52.84317;-0.0001891778
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_807.jpg;0;1;0;0.5820697;99.82246;85.78222;1.225104;52.7994;-0.0004656532
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_857.jpg;0;1;0;0.6121728;99.83785;85.80228;1.243084;52.69372;0.0002905115
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_908.jpg;0;1;0;0.6732438;99.86178;85.83337;1.215824;52.54722;-7.840474E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_957.jpg;0;1;0;0.7026696;99.87876;85.85543;1.192822;52.53905;-0.0007627184
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_007.jpg;0;1;0;0.7502409;99.90621;85.89107;1.19574;52.57335;-0.0005025553
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_071.jpg;0;1;0;0.7784982;99.93552;85.92893;1.202763;52.58519;-0.0007989346
