Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_000.jpg;0;1;0;5.016992;126.1756;119.1075;0.5133174;124.039;0.692231
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_051.jpg;0;1;0;5.01659;126.0064;119.3595;0.6783795;124.0261;0.5500157
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_101.jpg;0;1;0;5.008689;125.8934;119.5277;0.803117;124.0142;0.4541899
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_150.jpg;0;1;0;5.008789;125.7237;119.7803;1.005917;123.9916;0.3056708
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_200.jpg;0;1;0;5.018651;125.6106;119.949;1.148149;123.9734;0.2043993
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_252.jpg;0;1;0;5.026052;125.4416;120.2017;1.353232;123.9118;0.04541392
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_301.jpg;0;1;0;5.015128;125.3281;120.3699;1.483302;123.9064;359.9939
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_351.jpg;0;1;0;5.01019;125.1589;120.6191;1.512957;123.9095;359.9922
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_402.jpg;0;1;0;4.934063;125.0478;120.7839;1.443716;123.8958;-0.002221717
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_451.jpg;0;1;0;5.007336;124.8809;121.0327;1.393844;123.8808;-0.002962884
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_501.jpg;0;1;0;5.012444;124.7696;121.1991;1.371328;123.8702;-0.002560507
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_550.jpg;0;1;0;5.013113;124.6027;121.449;1.354658;123.8482;-0.002051177
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_601.jpg;0;1;0;5.007915;124.4914;121.6159;1.353938;123.8296;-0.00164803
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_650.jpg;0;1;0;5.003468;124.3244;121.8668;1.371164;123.8362;-0.002582578
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_700.jpg;0;1;0;5.014923;124.2136;122.0337;1.378742;123.743;-0.001363738
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_750.jpg;0;1;0;5.008682;124.0469;122.2851;1.413511;123.7179;-0.001724107
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_800.jpg;0;1;0;5.021258;123.9359;122.4528;1.441496;123.7043;-0.002014823
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_851.jpg;0;1;0;5.017038;123.7697;122.7043;1.481724;123.6407;-0.001642889
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_901.jpg;0;1;0;5.016215;123.6589;122.8723;1.514318;123.6195;-0.001689034
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_54_969.jpg;0;1;0;5.011182;123.4392;123.2058;1.436969;123.5489;-0.0008418186
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_018.jpg;2.980472;1;0;5.007796;123.3289;123.3726;1.403166;123.6064;-0.002079429
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_069.jpg;5.21064;1;0;5.013941;123.162;123.6221;1.366172;123.9442;0.007964717
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_118.jpg;7.522838;1;0;5.016334;123.049;123.7873;1.348416;124.3605;0.04734083
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_168.jpg;9.74475;1;0;4.99576;122.8761;124.0326;1.312414;125.2889;0.1694361
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_219.jpg;8.944815;1;0;5.010787;122.7603;124.194;1.211772;126.0904;0.2153226
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_268.jpg;6.668584;1;0;4.969595;122.5827;124.4326;1.052262;127.1726;0.3533619
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_318.jpg;4.453013;1;0;5.019249;122.4625;124.5908;0.9504671;127.8324;0.4518956
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_369.jpg;2.166451;1;0;5.012292;122.2812;124.8262;0.7479478;128.5296;0.5562877
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_418.jpg;0;1;0;5.011155;122.159;124.9823;0.6249213;128.79;0.6330909
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_468.jpg;0;1;0;5.011161;121.9742;125.2161;0.4721443;128.9533;0.7379293
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_519.jpg;0;1;0;5.011131;121.8503;125.3719;0.3909219;128.99;0.792938
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_568.jpg;0;1;0;5.011679;121.6637;125.6057;0.298582;129.0003;0.8431016
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_618.jpg;0;1;0;5.011565;121.5388;125.7617;0.2654717;128.9967;0.8627123
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_669.jpg;0;1;0;5.011126;121.3508;125.9961;0.2522665;128.9817;0.8633264
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_718.jpg;0;1;0;5.017004;121.2249;126.1527;0.2788269;128.9743;0.8547999
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_769.jpg;0;1;0;5.005791;121.0355;126.388;0.3506331;128.9742;0.8140753
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_819.jpg;0;1;0;5.006118;120.9093;126.5451;0.4079693;128.9691;0.7641842
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_868.jpg;2.1934;1;0;5.016943;120.7193;126.7803;0.5094155;129.0449;0.678569
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_918.jpg;4.451529;1;0;5.014904;120.5915;126.9366;0.5928414;129.2275;0.6349542
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_55_985.jpg;6.729584;1;0;5.007009;120.3327;127.2463;0.7546325;130.0551;0.5860649
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_034.jpg;3.773843;1;0;5.017902;120.2028;127.4;0.8057612;130.5264;0.5411584
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_085.jpg;1.469088;1;0;4.995554;120.0067;127.6292;0.8579168;131.0205;0.4730094
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_135.jpg;0;1;0;5.017706;119.8754;127.7816;0.9033275;131.1673;0.4350317
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_185.jpg;0;1;0;4.990527;119.6778;128.01;0.9783447;131.2294;0.3752719
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_235.jpg;0;1;0;5.017745;119.5458;128.1621;1.037795;131.2315;0.3322263
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_284.jpg;0;1;0;4.98963;119.3477;128.3905;1.130395;131.1894;0.2557085
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_335.jpg;0;1;0;5.017499;119.2156;128.5428;1.199571;131.1616;0.1964216
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_384.jpg;-0.7461681;1;0;4.989913;119.0176;128.7716;1.308293;131.0867;0.09767301
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_434.jpg;-2.952932;1;0;5.014796;118.8861;128.925;1.390656;130.9447;0.01303029
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_484.jpg;-5.242762;1;0;5.001446;118.6887;129.155;1.509111;130.5637;-0.004502496
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_535.jpg;-7.481621;1;0;4.993667;118.5593;129.3081;1.520782;130.0551;-0.001792649
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_584.jpg;-9.691403;1;0;5.03326;118.3699;129.5386;1.399032;128.9949;359.9837
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_635.jpg;-11.99019;1;0;5.006477;118.2469;129.6955;1.335004;128.1201;359.8951
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_685.jpg;-14.19537;1;0;5.010067;118.0679;129.9333;1.171248;126.4816;359.705
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_734.jpg;-15;1;0;5.010979;117.9526;130.0939;0.9969944;125.0767;359.5653
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_784.jpg;-15;1;0;5.00746;117.7874;130.3373;0.6622373;122.8645;359.3137
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_834.jpg;-15;1;0;5.007099;117.683;130.5021;0.3837641;121.4467;359.0872
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_885.jpg;-15;1;0;5.010406;117.5341;130.7522;359.8916;119.3311;358.7145
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_935.jpg;-13.49796;1;0;5.007525;117.4367;130.9225;359.6992;118.1562;358.5414
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_56_984.jpg;-11.26548;1;0;5.00139;117.2913;131.183;359.6415;116.6732;358.5036
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_035.jpg;-9.003377;1;0;5.001766;117.1962;131.36;359.7084;115.8452;358.5687
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_084.jpg;-6.720754;1;0;5.002927;117.0564;131.6301;359.9505;114.8233;358.8196
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_134.jpg;-4.530517;1;0;5.054332;116.968;131.8143;0.1381335;113.972;358.9653
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_184.jpg;-2.226457;1;0;5.010041;116.8422;132.0911;0.34218;113.0903;359.1203
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_234.jpg;0;1;0;5.0121;116.7605;132.2759;0.4340359;112.7259;359.2255
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_284.jpg;0;1;0;5.011844;116.641;132.5546;0.5708722;112.4585;359.3411
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_335.jpg;0;1;0;5.006172;116.5626;132.7409;0.6672957;112.3856;359.4013
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_384.jpg;0;1;0;5.016022;116.4458;133.0206;0.8143315;112.3574;359.4922
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_434.jpg;0;1;0;5.022688;116.3682;133.2074;0.9225889;112.3694;359.5528
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_485.jpg;0;1;0;5.020105;116.2514;133.4873;1.065717;112.4106;359.6795
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_534.jpg;0;1;0;5.016091;116.1734;133.6741;1.162865;112.4299;359.7738
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_584.jpg;0;1;0;5.025526;116.0566;133.9537;1.312022;112.5009;359.9127
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_635.jpg;0;1;0;5.013759;115.9786;134.1406;1.416425;112.5234;-0.004994848
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_684.jpg;0;1;0;5.018318;115.8639;134.4209;1.534843;112.4872;-0.001026898
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_735.jpg;0;1;0;5.012708;115.788;134.6065;1.49974;112.4505;-0.002127719
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_783.jpg;0;1;0;5.007975;115.675;134.8833;1.440974;112.398;-0.00155129
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_834.jpg;0;1;0;5.010515;115.5994;135.0688;1.424841;112.3739;-0.001489789
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_884.jpg;-1.55373;1;0;5.016996;115.4864;135.3473;1.412389;112.2882;-0.0007801859
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_934.jpg;-3.758;1;0;5.023927;115.4118;135.5333;1.410887;112.0906;0.0004838628
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_57_983.jpg;-5.978114;1;0;5.013968;115.3017;135.8136;1.422984;111.5827;-0.0002989664
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_035.jpg;-8.282043;1;0;5.015936;115.23;136.0011;1.434873;111.0484;-0.0004700697
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_084.jpg;-10.53128;1;0;4.9973;115.1265;136.2838;1.446074;109.9514;359.9485
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_134.jpg;-12.73533;1;0;5.015066;115.0611;136.4729;1.424202;108.9799;359.8697
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_184.jpg;-10.45108;1;0;5.0014;114.9671;136.7551;1.231355;107.3615;359.8131
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_234.jpg;-8.192661;1;0;5.014856;114.9093;136.9444;1.085044;106.2167;359.7092
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_284.jpg;-5.97142;1;0;5.010831;114.8279;137.2297;0.8673118;105.0462;359.475
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_334.jpg;-3.688823;1;0;5.009561;114.7751;137.4196;0.6758994;104.4303;359.3631
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_383.jpg;-1.478765;1;0;5.011556;114.6996;137.7055;0.4029172;103.8175;359.1761
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_434.jpg;0;1;0;5.011564;114.6504;137.8968;0.2355811;103.6219;359.0641
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_484.jpg;0;1;0;5.011513;114.5777;138.1845;0.01365792;103.502;358.9307
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_534.jpg;0;1;0;5.011096;114.5293;138.3773;359.9199;103.4922;358.8904
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_584.jpg;0;1;0;5.013474;114.4559;138.669;359.9301;103.546;358.9311
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_633.jpg;0;1;0;5.014254;114.407;138.865;0.01451702;103.5665;358.9958
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_685.jpg;0;1;0;5.00573;114.3348;139.1598;0.1723446;103.579;359.0722
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_733.jpg;0;1;0;5.007075;114.2867;139.3561;0.2731776;103.5959;359.1501
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_783.jpg;0;1;0;5.012192;114.2144;139.6509;0.4349435;103.6174;359.2905
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_834.jpg;0;1;0;5.011575;114.1662;139.8478;0.5593187;103.6305;359.3872
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_884.jpg;0;1;0;5.011612;114.0939;140.1436;0.7762044;103.649;359.533
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_934.jpg;0;1;0;5.008068;114.0456;140.341;0.9309432;103.664;359.634
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_58_984.jpg;0;1;0;5.014153;113.9728;140.6369;1.162174;103.6967;359.7939
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_034.jpg;0;1;0;5.013829;113.9241;140.8343;1.322114;103.7224;359.9012
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_084.jpg;0;1;0;5.003937;113.8519;141.1306;1.551578;103.7262;-0.001040518
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_134.jpg;0;1;0;5.004637;113.8055;141.3257;1.550878;103.6981;-0.004490493
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_183.jpg;0;1;0;5.067022;113.7368;141.6137;1.335332;103.6759;-0.0006432263
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_235.jpg;0;1;0;4.987799;113.6909;141.8066;1.248816;103.6556;-0.0007952123
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_284.jpg;0;1;0;5.012522;113.6216;142.0975;1.147645;103.6246;-0.001090928
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_334.jpg;0;1;0;5.013525;113.5753;142.2918;1.102859;103.6064;-0.001155783
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_384.jpg;0;1;0;5.005576;113.5057;142.5841;1.070058;103.5559;-0.0006417495
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_434.jpg;0;1;0;4.996931;113.4594;142.7787;1.055998;103.5878;-0.001324601
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_484.jpg;0;1;0;5.007316;113.3896;143.0717;1.073005;103.5596;-0.001102308
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_532.jpg;0;1;0;5.002281;113.3431;143.2674;1.097905;103.5393;-0.001112378
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_583.jpg;0;1;0;5.013927;113.2735;143.5604;1.138435;103.5273;-0.001128805
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_632.jpg;0;1;0;5.007298;113.2271;143.7563;1.181248;103.51;-0.001329368
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_683.jpg;0;1;0;5.025069;113.1576;144.0499;1.246763;103.4816;-0.001223627
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_733.jpg;0;1;0;5.014602;113.1112;144.246;1.298178;103.4637;-0.001371459
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_783.jpg;0;1;0;5.017617;113.0419;144.5401;1.376795;103.4323;-0.001373732
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_833.jpg;0;1;0;5.02324;112.9959;144.7362;1.429631;103.4091;-0.001283982
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_884.jpg;0;0.8978803;0;5.014311;112.9269;145.0305;1.508151;103.376;-0.001515239
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_934.jpg;0;0.7475642;0;5.014992;112.8813;145.2258;1.506315;103.3528;-0.004147852
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_59_983.jpg;0;0.5977452;0;4.986421;112.8135;145.5169;1.425946;103.3179;-0.001304637
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_17_00_033.jpg;0;0.45005;0;5.005677;112.7684;145.7109;1.362639;103.2939;-0.001262648
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_17_00_084.jpg;0;0.2970201;0;4.996412;112.701;146.0014;1.246699;103.2602;-0.001056368
